,artist_name,pop_artist,tot_followers,track_name,avail_mark,rel_date,pop_track,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,hit,featuring,search,rel_month,rel_day,week_day_out
4456,Eagles,80,6862200,Funky New Year - 2013 Remaster,161,1994-01-01,18,0.0544,0.657,241227,0.538,0.0343,0.332,-10.34,0.0591,90.81,4,0.785,0,0,Eagles Funky New Year - 2013 Remaster,1,1,5
4458,The Wonder Years,56,224593,My Geraldine Lies Over the Delaware,178,2013-02-12,17,0.000126,0.499,149583,0.726,0.0,0.366,-5.141,0.0413,110.0,4,0.537,0,0,The Wonder Years My Geraldine Lies Over the Delaware,2,12,1
4462,The Wonder Years,56,224593,Zip Lock,178,2013-02-12,16,5.06e-05,0.482,201947,0.961,4e-06,0.305,-5.055,0.136,112.485,4,0.365,0,0,The Wonder Years Zip Lock,2,12,1
4466,The Wonder Years,56,224593,Let’s Moshercise!!!,178,2013-02-12,17,8.17e-05,0.299,152670,0.674,0.000649,0.134,-4.744,0.0365,98.793,4,0.619,0,0,The Wonder Years Let’s Moshercise!!!,2,12,1
4467,Bruno Mars,93,32415358,Count on Me,38,2010-10-05,73,0.84,0.577,197373,0.397,0.0,0.0772,-5.98,0.028,89.044,4,0.509,0,0,Bruno Mars Count on Me,10,5,1
4468,David Bowie,82,7091437,Five Years - 2012 Remaster,178,1972-06-06,57,0.142,0.46,283753,0.326,1.01e-05,0.0449,-10.699,0.0417,152.531,3,0.321,0,0,David Bowie Five Years - 2012 Remaster,6,6,1
4470,Pink Floyd,83,15078419,Matilda Mother (2010 Mix) [2016 Remastered Version],122,2016-11-12,20,0.0364,0.303,239413,0.447,0.0,0.106,-12.278,0.0331,121.463,4,0.185,0,0,Pink Floyd Matilda Mother (2010 Mix) [2016 Remastered Version],11,12,5
4474,The Wonder Years,56,224593,I Ain’t Saying He A Gold Digga (Sike!),178,2013-02-12,16,0.000236,0.338,203607,0.758,0.0,0.345,-4.663,0.0406,94.912,4,0.514,0,0,The Wonder Years I Ain’t Saying He A Gold Digga (Sike!),2,12,1
4475,Bo Burnham,88,1017788,ART IS DEAD,178,2010-10-19,71,0.86,0.543,152893,0.623,0.0,0.931,-6.178,0.0504,84.972,4,0.663,0,0,Bo Burnham ART IS DEAD,10,19,1
4477,Bruno Mars,93,32415358,The Lazy Song,38,2010-10-05,71,0.332,0.738,190213,0.804,0.0,0.279,-3.851,0.0621,174.943,4,0.949,0,0,Bruno Mars The Lazy Song,10,5,1
4478,Pink Floyd,83,15078419,In the Beechwoods - 2010 Mix,122,2016-11-12,18,0.0129,0.421,282640,0.592,0.424,0.237,-9.473,0.035,122.542,4,0.358,0,0,Pink Floyd In the Beechwoods - 2010 Mix,11,12,5
4480,The Wonder Years,56,224593,Through Two Hearts,178,2013-02-12,15,0.714,0.552,306931,0.381,0.0,0.234,-10.762,0.027,127.116,4,0.513,0,0,The Wonder Years Through Two Hearts,2,12,1
4481,Miguel,81,3539269,Girl With The Tattoo Enter.lewd,178,2010-11-26,70,0.856,0.372,102813,0.239,0.000175,0.168,-11.314,0.0296,113.451,4,0.127,0,0,Miguel Girl With The Tattoo Enter.lewd,11,26,4
4482,The Wonder Years,56,224593,I Fell in Love with a Ninja Master,178,2013-02-12,15,0.000143,0.285,195403,0.938,0.000143,0.0951,-4.789,0.156,119.542,4,0.215,0,0,The Wonder Years I Fell in Love with a Ninja Master,2,12,1
4484,The Wonder Years,56,224593,Cowboy Killers,178,2013-02-12,14,0.000641,0.422,158161,0.914,0.0,0.382,-4.46,0.0783,99.962,4,0.364,0,0,The Wonder Years Cowboy Killers,2,12,1
4485,Maroon 5,91,32165441,Moves Like Jagger - Studio Recording From The Voice Performance,4,2010-01-01,69,0.0111,0.722,201160,0.758,0.0,0.308,-4.477,0.0471,128.047,4,0.62,0,0,Maroon 5 Moves Like Jagger - Studio Recording From The Voice Performance,1,1,4
4486,The Wonder Years,56,224593,"Cheap Shots, Youth Anthems",178,2013-02-12,15,1.36e-05,0.35,120748,0.914,5.11e-06,0.188,-4.66,0.0478,103.659,4,0.824,0,0,"The Wonder Years Cheap Shots, Youth Anthems",2,12,1
4488,Yello,55,139500,Distant Solution - 2010,178,2021-04-30,24,0.252,0.658,230040,0.71,0.506,0.12,-10.416,0.0438,81.016,4,0.301,0,0,Yello Distant Solution - 2010,4,30,4
4490,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010),32,268,แค่ที่รัก ( My Boo ),178,2010-01-28,39,0.112,0.742,262440,0.617,0.0,0.0931,-5.914,0.0295,97.033,4,0.532,0,0,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010) แค่ที่รัก ( My Boo ),1,28,3
4492,Sting,74,2268827,"Russians - Live In Berlin, 2010",178,2011-01-01,23,0.076,0.434,291267,0.485,4.26e-05,0.991,-9.416,0.0316,109.437,4,0.196,0,0,"Sting Russians - Live In Berlin, 2010",1,1,5
4493,Gorillaz,83,7286035,On Melancholy Hill,178,2010-03-03,75,1.51e-05,0.689,233867,0.739,0.509,0.064,-5.81,0.026,120.423,4,0.578,0,0,Gorillaz On Melancholy Hill,3,3,2
4494,Various Artists,0,1244844,Karibou Ya Bintou,176,2001-01-01,21,0.671,0.741,343333,0.622,0.0,0.26,-3.033,0.0341,130.989,4,0.61,0,0,Various Artists Karibou Ya Bintou,1,1,0
4497,Kanye West,93,14561895,Monster,178,2010-11-22,71,0.00244,0.628,378893,0.692,0.0129,0.668,-5.64,0.202,124.887,5,0.0963,0,0,Kanye West Monster,11,22,0
4498,Robin Trower,49,171432,Long Misty Days - 2010 Remaster,178,2010-07-26,9,0.00138,0.339,343173,0.431,0.0,0.104,-12.247,0.0309,83.847,4,0.243,0,0,Robin Trower Long Misty Days - 2010 Remaster,7,26,0
4500,Various Artists,0,1244844,Señor (Tales Of Yankee Power) - Live From The Ryman/2010,3,2012-01-24,9,0.693,0.593,229040,0.684,3.4e-05,0.972,-7.243,0.0309,104.456,4,0.765,0,0,Various Artists Señor (Tales Of Yankee Power) - Live From The Ryman/2010,1,24,1
4502,Matt Monro,57,203644,All Of A Sudden - Remastered 2010,178,2020-03-13,12,0.647,0.249,203093,0.336,0.000197,0.442,-13.452,0.0465,175.408,3,0.167,0,0,Matt Monro All Of A Sudden - Remastered 2010,3,13,4
4503,Kid Cudi,86,4987431,Erase Me - Main,177,2010-11-09,69,0.063,0.687,192253,0.631,0.0,0.108,-5.612,0.129,186.071,4,0.853,0,0,Kid Cudi Erase Me - Main,11,9,1
4504,Various Artists,0,1244844,Kadia Blues,176,2001-01-01,18,0.67,0.505,284387,0.444,0.895,0.125,-3.473,0.0297,95.505,3,0.289,0,0,Various Artists Kadia Blues,1,1,0
4506,Sting,74,2268827,"The End Of The Game - Live In Berlin, 2010 /Without Intros",178,2011-01-01,14,0.0984,0.351,360013,0.685,1.18e-05,0.743,-9.954,0.039,82.632,3,0.459,0,0,"Sting The End Of The Game - Live In Berlin, 2010 /Without Intros",1,1,5
4507,Rick Ross,83,4988040,Aston Martin Music,177,2010-01-01,69,0.0124,0.57,270627,0.58,0.0,0.0498,-5.547,0.21,171.812,4,0.404,0,0,Rick Ross Aston Martin Music,1,1,4
4508,Yello,55,139500,Tremendous Pain - 2010,178,2021-04-30,22,0.0543,0.751,212307,0.764,0.0339,0.0566,-8.488,0.0355,128.765,4,0.692,0,0,Yello Tremendous Pain - 2010,4,30,4
4510,David Bowie,82,7091437,Golden Years - 2010 Harry Maslin Mix,178,2016-09-23,11,0.314,0.576,243467,0.853,0.0,0.155,-9.006,0.0443,108.443,4,0.747,0,0,David Bowie Golden Years - 2010 Harry Maslin Mix,9,23,4
4511,Metric,66,637167,Black Sheep - Brie Larson Vocal Version,178,2010-01-01,70,0.000278,0.462,294066,0.599,0.000441,0.0909,-5.735,0.0375,123.938,4,0.173,0,0,Metric Black Sheep - Brie Larson Vocal Version,1,1,4
4512,Darwin Deez,46,88302,"Up in the Clouds - Live at The BBC for Zane Lowe / 5th May, 2010",3,2010-01-01,8,0.0155,0.677,226274,0.663,0.0216,0.0348,-4.598,0.0413,146.064,4,0.916,0,0,"Darwin Deez Up in the Clouds - Live at The BBC for Zane Lowe / 5th May, 2010",1,1,4
4513,Josh Turner,72,2086929,Why Don't We Just Dance,178,2010-01-01,67,0.42,0.677,192800,0.776,0.000689,0.0954,-5.933,0.0386,121.834,4,0.642,0,0,Josh Turner Why Don't We Just Dance,1,1,4
4514,Various Artists,0,1244844,Maman,176,2001-01-01,21,0.439,0.739,320280,0.743,0.000485,0.365,-6.318,0.0612,130.058,4,0.731,0,0,Various Artists Maman,1,1,0
4516,Tegan and Sara,63,553716,Are You Ten Years Ago,19,2010-09-21,7,0.49,0.65,197600,0.663,0.000165,0.219,-10.053,0.0971,138.016,4,0.543,0,0,Tegan and Sara Are You Ten Years Ago,9,21,1
4517,Nicki Minaj,91,22104937,Did It On’em,178,2010-01-01,71,0.0445,0.562,212347,0.414,0.0,0.204,-7.032,0.349,155.826,4,0.474,0,0,Nicki Minaj Did It On’em,1,1,4
4518,Darwin Deez,46,88302,"Radar Detector - Live at The BBC for Zane Lowe / 5th May, 2010",3,2010-01-01,6,0.247,0.673,198709,0.916,2.4e-05,0.105,-3.509,0.0844,96.505,4,0.836,0,0,"Darwin Deez Radar Detector - Live at The BBC for Zane Lowe / 5th May, 2010",1,1,4
4519,Cascada,71,402248,Everytime We Touch,178,2010-02-12,73,0.00281,0.633,197124,0.976,1.29e-05,0.382,-5.362,0.0519,142.027,4,0.493,0,0,Cascada Everytime We Touch,2,12,4
4520,Yello,55,139500,Liquid Lies - 2010,178,2021-04-30,21,0.0058,0.472,218600,0.586,0.504,0.0694,-11.643,0.068,142.426,5,0.182,0,0,Yello Liquid Lies - 2010,4,30,4
4521,Bruno Mars,93,32415358,Runaway Baby,38,2010-10-05,69,0.25,0.656,147747,0.767,0.0,0.114,-3.038,0.0396,163.834,4,0.871,0,0,Bruno Mars Runaway Baby,10,5,1
4522,Robin Trower,49,171432,Daydream - 2010 Remaster,178,2010-07-26,8,0.15,0.382,387613,0.29,0.0703,0.093,-14.262,0.0323,111.09,4,0.192,0,0,Robin Trower Daydream - 2010 Remaster,7,26,0
4524,Various Artists,0,1244844,Moth - Martin Roth Remix,178,2011-01-04,16,0.00187,0.77,503443,0.581,0.891,0.0617,-9.291,0.0578,125.003,4,0.236,0,0,Various Artists Moth - Martin Roth Remix,1,4,1
4526,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010),32,268,เหงาปาก ( Alone ),178,2010-01-28,31,0.16,0.829,220147,0.549,0.0,0.0904,-7.844,0.0642,84.977,4,0.79,0,0,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010) เหงาปาก ( Alone ),1,28,3
4527,Prince Royce,80,6360670,Corazon Sin Cara,178,2010-01-01,72,0.0489,0.704,211453,0.83,0.0,0.111,-3.139,0.0297,127.103,4,0.957,0,0,Prince Royce Corazon Sin Cara,1,1,4
4528,Various Artists,0,1244844,Moussoulou,176,2001-01-01,20,0.168,0.553,311533,0.606,0.0,0.253,-5.809,0.0433,111.081,4,0.94,0,0,Various Artists Moussoulou,1,1,0
4530,Robin Trower,49,171432,For Earth Below - 2010 Remaster,178,2010-07-26,5,0.836,0.375,366093,0.246,0.000166,0.0429,-14.577,0.0348,72.422,4,0.252,0,0,Robin Trower For Earth Below - 2010 Remaster,7,26,0
4531,MARINA,81,2903420,Hermit the Frog,64,2010-02-15,75,0.243,0.609,215960,0.679,0.0,0.199,-4.545,0.0312,122.034,4,0.487,0,0,MARINA Hermit the Frog,2,15,0
4532,Robin Trower,49,171432,Gonna Be More Suspicious - 2010 Remaster,178,2010-07-26,6,0.0278,0.514,185640,0.794,0.000865,0.0682,-9.393,0.0409,100.793,4,0.75,0,0,Robin Trower Gonna Be More Suspicious - 2010 Remaster,7,26,0
4533,Shakira,87,22103803,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),178,2010-05-07,78,0.00627,0.766,202627,0.873,0.0,0.0764,-6.381,0.143,126.988,4,0.743,0,1,Shakira Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),5,7,4
4534,Robin Trower,49,171432,Too Rolling Stoned - Live / 2010 Remaster,178,2010-07-26,5,0.0551,0.306,400000,0.838,0.000498,0.958,-9.513,0.0613,134.934,4,0.506,0,0,Robin Trower Too Rolling Stoned - Live / 2010 Remaster,7,26,0
4535,CeeLo Green,68,490047,Fuck You,3,2010-11-09,66,0.129,0.69,222933,0.834,0.0,0.136,-5.79,0.0566,127.43,4,0.738,0,0,CeeLo Green Fuck You,11,9,1
4536,Pride of Mississippi Marching Band,6,66,Reeling in the Years,174,2010-01-01,8,0.453,0.53,98920,0.478,0.984,0.112,-16.418,0.0368,69.509,4,0.597,0,0,Pride of Mississippi Marching Band Reeling in the Years,1,1,4
4537,Alan Jackson,77,1621017,It's Five O'Clock Somewhere,178,2010-11-19,67,0.208,0.713,230133,0.772,0.0,0.211,-6.69,0.0372,125.202,4,0.88,0,0,Alan Jackson It's Five O'Clock Somewhere,11,19,4
4538,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010),32,268,พูดแล้วอยากจะร้องไห้,178,2010-01-28,27,0.306,0.565,269209,0.663,0.0,0.0622,-4.642,0.0294,139.92,4,0.868,0,0,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010) พูดแล้วอยากจะร้องไห้,1,28,3
4540,Robin Trower,49,171432,I Can't Wait Much Longer - 2010 Remaster,178,2010-07-26,7,0.00249,0.352,325600,0.529,0.000309,0.0943,-10.335,0.0378,137.216,4,0.378,0,0,Robin Trower I Can't Wait Much Longer - 2010 Remaster,7,26,0
4541,MARINA,81,2903420,Are You Satisfied?,63,2010-02-15,71,0.303,0.669,198960,0.712,0.0,0.0755,-4.992,0.0412,124.009,4,0.843,0,0,MARINA Are You Satisfied?,2,15,0
4542,The Last Ten Seconds of Life,41,40952,"Justice, Where Have You Been for so Many Years",177,2014-07-29,6,3.69e-05,0.199,137507,0.965,0.285,0.261,-4.997,0.218,159.344,4,0.215,0,0,"The Last Ten Seconds of Life Justice, Where Have You Been for so Many Years",7,29,1
4543,Cody Jinks,71,548547,Hippies and Cowboys,178,2010-06-28,65,0.0511,0.698,300680,0.584,0.0,0.295,-5.067,0.0279,115.08,4,0.618,0,0,Cody Jinks Hippies and Cowboys,6,28,0
4544,Texas Two Year College All State Choir,6,44,City Called Heaven (arr. J. Poelinitz),173,2013-01-29,6,0.795,0.245,283747,0.106,0.0,0.578,-21.515,0.0655,83.371,4,0.215,0,0,Texas Two Year College All State Choir City Called Heaven (arr. J. Poelinitz),1,29,1
4546,Proper.,21,4584,2010 Was a Bad Year (Albert's Song),171,2017-09-28,3,0.39,0.479,223343,0.404,0.0687,0.122,-9.723,0.0313,109.56,4,0.0378,0,0,Proper. 2010 Was a Bad Year (Albert's Song),9,28,3
4547,Mac Miller,87,6164858,Knock Knock,177,2010-01-01,68,0.0353,0.667,202807,0.922,0.0,0.364,-4.857,0.128,108.952,4,0.509,0,0,Mac Miller Knock Knock,1,1,4
4548,Various Artists,0,1244844,Out-Partying 20-Year-Olds (Jfl 2010),171,2019-11-04,4,0.636,0.522,196462,0.672,0.0,0.954,-19.713,0.855,87.536,3,0.316,0,0,Various Artists Out-Partying 20-Year-Olds (Jfl 2010),11,4,0
4549,My Darkest Days,62,456554,Porn Star Dancing,68,2010-01-01,66,0.0139,0.477,199013,0.917,0.0,0.0756,-3.399,0.0814,160.021,4,0.267,0,0,My Darkest Days Porn Star Dancing,1,1,4
4550,Armin van Buuren ASOT Radio,31,119357,Right Back [ASOT 591] **Tune Of The Year 2010** - Original Mix,178,2012-12-14,11,0.0468,0.437,220062,0.688,0.0471,0.723,-10.284,0.0344,137.016,4,0.15,0,0,Armin van Buuren ASOT Radio Right Back [ASOT 591] **Tune Of The Year 2010** - Original Mix,12,14,4
4551,Kanye West,93,14561895,Gorgeous,178,2010-11-22,69,0.0207,0.598,357653,0.713,0.000175,0.431,-3.625,0.0326,91.964,4,0.118,0,0,Kanye West Gorgeous,11,22,0
4552,Various Artists,0,1244844,Mambu ma miondo,176,2001-01-01,13,0.442,0.503,295680,0.817,0.0,0.195,-2.55,0.0596,77.941,3,0.695,0,0,Various Artists Mambu ma miondo,1,1,0
4553,Two Door Cinema Club,72,2055247,Undercover Martyn,2,2010-02-17,65,0.00025,0.442,167773,0.872,1.74e-05,0.0602,-5.072,0.123,159.867,4,0.568,0,0,Two Door Cinema Club Undercover Martyn,2,17,2
4554,Various Artists,0,1244844,Table ronde,176,2001-01-01,14,0.624,0.765,178933,0.895,7.09e-06,0.505,-3.533,0.0397,107.114,4,0.956,0,0,Various Artists Table ronde,1,1,0
4556,Various Artists,0,1244844,Pauline,176,2001-01-01,11,0.886,0.501,278000,0.583,0.0196,0.112,-3.374,0.027,86.834,4,0.668,0,0,Various Artists Pauline,1,1,0
4558,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010),32,268,ไม่ใช่อิจฉา ( Jealous ),178,2010-01-28,23,0.612,0.656,251640,0.508,0.0,0.266,-5.806,0.0301,84.005,4,0.743,0,0,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010) ไม่ใช่อิจฉา ( Jealous ),1,28,3
4559,Katy Perry,87,18881542,Firework,3,2010-01-01,67,0.141,0.638,227893,0.832,0.0,0.113,-5.039,0.049,124.071,4,0.648,0,0,Katy Perry Firework,1,1,4
4560,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010),32,268,ฉากเรียกน้ำตา (Sad Scene),178,2010-01-28,25,0.314,0.671,240227,0.585,0.0,0.255,-7.644,0.0358,136.062,4,0.215,0,0,รวมศิลปิน (เบส์ท ออฟ เดอะ เยียร์ 2010) ฉากเรียกน้ำตา (Sad Scene),1,28,3
4561,Avenged Sevenfold,78,4824322,Nightmare,147,2010-07-23,70,0.000318,0.554,374453,0.949,9.98e-05,0.2,-4.928,0.0787,129.984,4,0.233,0,0,Avenged Sevenfold Nightmare,7,23,4
4562,Robin Trower,49,171432,A Tale Untold - 2010 Remaster,178,2010-07-26,4,0.0982,0.43,327613,0.595,0.107,0.122,-11.207,0.0428,123.281,4,0.615,0,0,Robin Trower A Tale Untold - 2010 Remaster,7,26,0
4563,The Black Keys,76,3531642,Howlin' for You,2,2010-05-18,65,0.028,0.705,191800,0.735,0.0783,0.112,-6.646,0.0931,132.627,4,0.448,0,0,The Black Keys Howlin' for You,5,18,1
4564,Robin Trower,49,171432,Messin' the Blues - 2010 Remaster,178,2010-07-26,4,0.0178,0.6,237600,0.695,0.0113,0.0522,-12.271,0.0582,94.156,4,0.606,0,0,Robin Trower Messin' the Blues - 2010 Remaster,7,26,0
4566,Robin Trower,49,171432,Rock Me Baby - Live / 2010 Remaster,178,2010-07-26,4,0.0868,0.315,357747,0.642,0.00174,0.927,-9.654,0.0381,141.324,3,0.672,0,0,Robin Trower Rock Me Baby - Live / 2010 Remaster,7,26,0
4568,Kenny K. Low,18,3498,A Thousand Years,178,2019-10-31,10,0.804,0.227,295000,0.388,5.45e-05,0.121,-6.818,0.0302,134.818,3,0.229,0,0,Kenny K. Low A Thousand Years,10,31,3
4569,Train,78,3747639,Marry Me,178,2010-12-01,70,0.834,0.461,205453,0.267,2.03e-05,0.107,-8.514,0.0278,87.918,4,0.481,0,0,Train Marry Me,12,1,2
4570,Garçons Coiffeurs,3,68,Sequelles,178,2015-05-31,7,9.88e-05,0.552,148062,0.874,0.0216,0.287,-7.441,0.0617,164.522,4,0.626,0,0,Garçons Coiffeurs Sequelles,5,31,6
4572,Various Artists,0,1244844,One B-Boy,177,2010-11-19,24,0.00569,0.731,196910,0.859,0.828,0.0865,-8.045,0.114,126.037,4,0.678,0,0,Various Artists One B-Boy,11,19,4
4574,Various Artists,0,1244844,Moyibi,176,2001-01-01,11,0.509,0.662,368133,0.864,0.005,0.339,-4.741,0.0376,127.784,4,0.964,0,0,Various Artists Moyibi,1,1,0
4576,Ra Ra Riot,53,191733,Each Year - Live in Kyoto 2010,178,2020-07-28,2,0.0675,0.212,242160,0.866,0.0,0.198,-5.709,0.206,159.632,4,0.282,0,0,Ra Ra Riot Each Year - Live in Kyoto 2010,7,28,1
4577,Rodney Atkins,68,1520232,Farmer's Daughter,178,2010-06-29,65,0.224,0.612,207040,0.791,0.0,0.112,-3.519,0.0291,133.977,4,0.786,0,0,Rodney Atkins Farmer's Daughter,6,29,1
4578,Texas Two Year College All State Choir,6,44,Twa Tanbou,173,2013-01-29,4,0.959,0.413,230787,0.348,0.0,0.723,-19.492,0.628,128.75,4,0.414,0,0,Texas Two Year College All State Choir Twa Tanbou,1,29,1
4579,Get Scared,64,473327,Sarcasm,171,2010-01-01,68,0.00238,0.387,198080,0.929,7.22e-06,0.314,-4.825,0.161,180.359,4,0.591,0,0,Get Scared Sarcasm,1,1,4
4580,The Jerkwadz,5,64,A-Ok / Downtown City Movin' (Live Tvctv 2011),178,2012-10-22,3,0.18,0.239,49680,0.977,0.0,0.295,-3.34,0.191,136.898,4,0.825,0,0,The Jerkwadz A-Ok / Downtown City Movin' (Live Tvctv 2011),10,22,0
4581,Jason Aldean,80,4677545,My Kinda Party,2,2010-11-02,64,0.0167,0.41,284960,0.9,1.09e-05,0.339,-4.249,0.0656,176.962,4,0.558,0,0,Jason Aldean My Kinda Party,11,2,1
4582,The Jerkwadz,5,64,What I Get (Demo 2012),178,2012-10-22,2,0.0407,0.338,90640,0.94,0.0,0.0797,-4.639,0.0688,148.719,4,0.724,0,0,The Jerkwadz What I Get (Demo 2012),10,22,0
4583,Big Time Rush,70,2216435,Boyfriend,34,2010-10-11,64,0.0987,0.614,201040,0.857,0.0,0.177,-4.171,0.111,164.146,4,0.677,0,0,Big Time Rush Boyfriend,10,11,0
4584,Various Artists,0,1244844,Price Tag,95,2020-12-16,12,0.0283,0.641,222533,0.836,4.17e-06,0.152,-3.952,0.196,174.971,4,0.693,0,0,Various Artists Price Tag,12,16,2
4586,Robin Trower,49,171432,Ballerina - 2010 Remaster,178,2010-07-26,2,0.816,0.464,227453,0.158,0.0671,0.0999,-16.155,0.0334,100.094,4,0.0377,0,0,Robin Trower Ballerina - 2010 Remaster,7,26,0
4588,Robin Trower,49,171432,Sailing - 2010 Remaster,178,2010-07-26,2,0.0771,0.524,225253,0.386,0.000451,0.193,-15.3,0.0255,96.379,4,0.354,0,0,Robin Trower Sailing - 2010 Remaster,7,26,0
4589,Mac Miller,87,6164858,Kool Aid & Frozen Pizza,178,2010-08-13,67,0.154,0.657,157540,0.845,0.0,0.294,-4.57,0.3,89.835,4,0.706,0,0,Mac Miller Kool Aid & Frozen Pizza,8,13,4
4590,Robin Trower,49,171432,Hannah - 2010 Remaster,178,2010-07-26,4,0.0437,0.263,329867,0.684,0.0495,0.293,-10.562,0.0505,121.767,4,0.424,0,0,Robin Trower Hannah - 2010 Remaster,7,26,0
4591,Kanye West,93,14561895,Dark Fantasy,178,2010-11-22,68,0.274,0.599,280787,0.587,0.0,0.167,-5.919,0.0423,87.998,4,0.373,0,0,Kanye West Dark Fantasy,11,22,0
4592,Robin Trower,49,171432,Caledonia - 2010 Remaster,178,2010-07-26,4,0.0359,0.509,221427,0.831,8.34e-05,0.354,-11.111,0.0475,133.541,4,0.729,0,0,Robin Trower Caledonia - 2010 Remaster,7,26,0
4593,Drake,98,56206656,Over,3,2010-01-01,64,0.0107,0.35,233560,0.845,0.0,0.123,-5.614,0.2,99.643,5,0.45,0,0,Drake Over,1,1,4
4594,Robin Trower,49,171432,Alethea - 2010 Remaster,178,2010-07-26,3,0.0348,0.602,185600,0.734,1.07e-06,0.0693,-9.575,0.0732,109.731,4,0.772,0,0,Robin Trower Alethea - 2010 Remaster,7,26,0
4596,Various Artists,0,1244844,Pure Ground,177,2010-11-19,9,0.000871,0.742,187121,0.736,0.844,0.0802,-6.264,0.0351,124.986,4,0.82,0,0,Various Artists Pure Ground,11,19,4
4598,Robin Trower,49,171432,Hold Me - 2010 Remaster,178,2010-07-26,2,0.00151,0.507,215747,0.455,0.0,0.108,-11.353,0.0289,128.489,4,0.497,0,0,Robin Trower Hold Me - 2010 Remaster,7,26,0
4599,Waka Flocka Flame,71,2212046,Hard in Da Paint,178,2010-10-01,65,0.198,0.611,246387,0.66,0.0,0.365,-5.883,0.0839,71.544,4,0.583,0,0,Waka Flocka Flame Hard in Da Paint,10,1,4
4600,Robin Trower,49,171432,Fine Day - 2010 Remaster,178,2010-07-26,3,0.0114,0.652,215747,0.688,0.0,0.149,-9.115,0.0401,106.594,4,0.588,0,0,Robin Trower Fine Day - 2010 Remaster,7,26,0
4601,Stromae,75,1841171,Alors on danse,176,2010-01-01,80,0.0994,0.791,206067,0.59,0.00203,0.065,-9.206,0.0793,119.951,4,0.714,0,0,Stromae Alors on danse,1,1,4
4602,Robin Trower,49,171432,Daydream - Live / 2010 Remaster,178,2010-07-26,3,0.567,0.299,480120,0.365,0.000212,0.744,-12.182,0.0309,106.11,4,0.115,0,0,Robin Trower Daydream - Live / 2010 Remaster,7,26,0
4604,Robin Trower,49,171432,Alethea - Live / 2010 Remaster,178,2010-07-26,3,0.0117,0.312,250093,0.971,0.00355,0.711,-9.5,0.0622,121.285,4,0.269,0,0,Robin Trower Alethea - Live / 2010 Remaster,7,26,0
4605,Godsmack,72,2297102,Cryin' Like A Bitch!!,178,2010-01-01,66,7.19e-05,0.543,201667,0.808,0.00336,0.114,-5.484,0.0407,95.19,4,0.472,0,0,Godsmack Cryin' Like A Bitch!!,1,1,4
4606,Robin Trower,49,171432,Confessin' Midnight - 2010 Remaster,178,2010-07-26,4,0.00079,0.485,353360,0.888,4.25e-05,0.054,-9.428,0.0463,99.937,4,0.548,0,0,Robin Trower Confessin' Midnight - 2010 Remaster,7,26,0
4607,Various Artists,0,1244844,"I See the Light - From ""Tangled"" / Soundtrack Version",178,2010-01-01,68,0.829,0.281,224240,0.139,0.0,0.0725,-14.392,0.0305,92.64,4,0.169,0,0,"Various Artists I See the Light - From ""Tangled"" / Soundtrack Version",1,1,4
4610,Various Artists,0,1244844,Soumba,176,2001-01-01,7,0.657,0.544,251907,0.796,0.00438,0.208,-4.065,0.0291,96.321,4,0.748,0,0,Various Artists Soumba,1,1,0
4611,Volbeat,76,1873299,A Warrior's Call,4,2010-01-01,63,0.00075,0.374,263080,0.903,5.85e-06,0.244,-4.49,0.0825,109.118,3,0.429,0,0,Volbeat A Warrior's Call,1,1,4
4612,Various Artists,0,1244844,Muzingila,176,2001-01-01,11,0.716,0.505,330453,0.883,0.109,0.205,-7.13,0.0335,100.898,4,0.761,0,0,Various Artists Muzingila,1,1,0
4614,Various Artists,0,1244844,Sénégambia,176,2001-01-01,9,0.892,0.644,336707,0.623,0.0129,0.178,-3.136,0.0412,92.019,4,0.689,0,0,Various Artists Sénégambia,1,1,0
