,Year,Title,Artist Name,Artist ID
3343,0,"b""Le Th\xc3\xa9\xc3\xa2tre / Bof L'Important C'Est D'Aimer""",b'Georges Delerue',b'ARFAKQ01187B990163'
3344,0,b'S.O.S.',b'A-Studio',b'ARIQZ2V1187B98E546'
3345,0,"b""Can't Hold Back""",b'Bellatrax feat. Tina Cousins',b'ARAEXD61187B9B7543'
3346,0,b'Narrow Grave',b'Army of the Pharoahs',b'ARZRTZT124549A402A'
3347,0,b'Derek Taylor - Introduction',b'The Beatles',b'AR6XZ861187FB4CECD'
3348,1972,b'Juguete',b'Cheo Feliciano',b'ARNSAEA1187B9B908E'
3349,1956,b'I Put a Spell on You',"b""Screamin' Jay Hawkins""",b'ARWVOHH1187FB5974B'
3350,0,b'Lu Ren Jia',b'Justin',b'ARZCXO91187FB53708'
3351,0,b'Hide Thou Me',b'Oak Ridge Boys',b'ARBPRTL11F4C83CB05'
3352,0,"b""C'est moi le mari""",b'Jean Gabin',b'ARHXWB01187B9A205C'
3353,0,b'Blue Yodel No. 1(T For Texas)',b'Charlie McCoy',b'AR7JPF81187B988D23'
3354,0,b'I Promise My Heart',b'Ross',b'AR022JO1187B99587B'
3355,0,b'Cordeiro De Nana',b'Jo\xc3\xa3o Gilberto / Gilberto Gil / Caetano Veloso',b'AR3THYK1187B999F1F'
3356,0,b'Melody',b'Kerson',b'ARIQD5J1187B98D8DC'
3357,0,b'Three Bells / Les 3 cloches',b'Leon Russel',b'AR7TTCH1187FB3F95C'
3358,0,b'Maldito Amor Featuring Tito El Bambino (Version Urbana)',b'Andy Andy',b'ARL7K851187B99ACD2'
3359,2003,b'Rock Of Gibraltar',b'Nick Cave & The Bad Seeds',b'ARODBRG1187FB3FD99'
3360,0,b'Holly & The Ivy (Album Version)',b'Danny Wright',b'AR1W3MA1187B99E6D8'
3361,0,b'No One',b'Streetwize',b'ARTZMXB1187B990A55'
3362,2003,b'O Come All Ye Faithful',b'Nando Lauria',b'ARFLBJQ1187B9B928D'
3363,0,b'Subliminal mit Naturgeraeuschen',b'Kurt Tepperwein',b'ARLMCCW1241B9CE7CB'
3364,0,b'The Fortway',b'Dirty Harry',b'ARJ3DXR1187FB4F879'
3365,0,b'I Will Turn Your Money Green (Tk. 1)',b'Furry Lewis',b'ARN7OQ21187FB5A6B3'
3366,1999,"b""I Can't Wait 'Til Christmas (LP Version)""",b'Bryan White',b'ARG09R51187FB4D5C2'
3367,0,b'Guitarra Dimelo Tu',b'Alberto Cortez',b'AR6IJ6U1187B99FC7C'
3368,2003,b'The Raggle Taggle Gypsy',b'The Chieftains',b'AR0V36F1187FB366B1'
3369,2006,b'Can You Dance With Me?',b'Andrew W.K.',b'ARW2U4O1187FB4408B'
3370,1989,b'Out Of The Blue',b'Tommy James And The Shondells',b'ARLDW2Y1187B9B544F'
3371,2008,b'Shogun [with fade_ for special edition]',b'Trivium',b'ARJBWQI1187B9B17D1'
3372,0,b'Quartier Latin',b'Bloomfield',b'AR5IDI61187FB43E75'
3373,0,b'Wide Awake In A Dream',b'Coraleena Ellis',b'ARIZCNG12802FDFC69'
3374,2007,b'Satin Doll',b'Terry Callier',b'ARB29H41187B98F0EF'
3375,1994,b'No Night In Zion - Original',b'Count Ossie',b'ARJO8W91187B9AB734'
3376,1997,b'Outro',b'Rakim',b'AR8B1WY1187FB38366'
3377,2003,"b""Buddy and Santa's Flight""",b'John Debney',b'ARH1LE01187B98D68D'
3378,1976,b'The Happy Organ',"b'Dave ""Baby"" Cortez'",b'AR0TZ7T1187B994E37'
3379,0,b'So In Love',b'Bescenta',b'AR4L5ZC1187FB450A4'
3380,0,b'Hurry Hurry Baby (Dj Edit)',b'Fyah Blaze',b'AR0B8CT1187B9B2CF3'
3381,1971,b'Jody',b'Jeff Beck Group',b'AR2BBHS1187FB4AE06'
3382,0,b'Get Back',b'F4',b'ART97VL1187FB3BD45'
3383,2006,b'Improv #1',b'Gonzalo Rubalcaba',b'ARDE7I31187FB43352'
3384,2002,b'Losing Weight Part 2',"b""Cam'Ron / Juelz Santana""",b'ARMB95F1187B9B5B93'
3385,0,b'Goofy Golf',b'Mack and Jamie',b'ARENLSD1241B9C71B9'
3386,0,b'Tudo E Ilusao (1997 Digital Remaster)',b'Clara Nunes',b'AR0QL3J1187FB3748E'
3387,2002,b'Distant Voices',b'Atman',b'AR4MCB01187B98BF5C'
3388,0,b'Rain Please Go Away',b'The Del McCoury Band',b'AR7KA5V1187FB44E6B'
3389,2004,b'Star',b'Krystof',b'AREUYDJ1187B9BA040'
3390,0,b'Love Without Fear',b'Katie Armiger',b'ARL62M311C8A4213F2'
3391,2003,b'Kids In the Store',b'George Lopez',b'ARYF20K1187B9B76BD'
3392,0,b'Give Me Your Word',b'Frank Ifield',b'ARTHWIZ1187FB4258D'
3393,2007,b'Fingerprints',b'Minipop',b'ARGXXNS1187FB4BAA4'
3394,0,b'Track TAKE FIVE',b'Antonio Koudele',b'ARBSAVH1241B9CA637'
3395,2005,b'I Only Have Eyes For You (Album Version)',b'John Stevens',b'ARZXYRK1187B99E432'
3396,0,b'Jody',b'Eddie Turner',b'AR1DGSO1187FB59B15'
3397,0,b'Easier By Now',b'Jamie Richards',b'ARFRKCM1187B99A041'
3398,1985,b'(Wake Up) Time to Die',b'Lizzy Borden',b'AR8FMEN1187FB4A657'
3399,0,b'Where the Rats 3',b'DJ Slugo',b'ARCZ42S1187B98C0D7'
3400,0,b'Spirit and Machine',b'Marcelo Radulovich',b'AR2B8ON1187FB58456'
3401,0,b'Dept. Of Youth',b'Pretty Boy Floyd',b'ARP7DLV1187FB4EF07'
3402,1995,b'Turntable Terrorist',b'Sonic Subjunkies',b'ARO6WZY1187FB3A86E'
3403,2009,b'PDA',b'Backstreet Boys',b'AR3JMC51187B9AE49D'
3404,1999,b'Porcelain Man',b'John Debney',b'ARH1LE01187B98D68D'
3405,0,"b""Did You Ever Go Sailin'""",b'Isaacs',b'ARNLOIO11F4C841019'
3406,2000,b'Vollmond',b'In Extremo',b'ARHKQGH1187B9A4DB4'
3407,0,b'Moving Up',b'Gustavo Santaolalla',b'ARM4J201187B9B8B3B'
3408,1991,b'Give Your Heart a Home',b'Don Francisco',b'ARLQ5EV1187FB4491D'
3409,2000,b'Tigers Fucking (Spoken Word) (Album Version)',b'Joe Rogan',b'ARKQN8X1187B99221C'
3410,1988,"b""Nobody's Perfect""",b'Mike And The Mechanics',b'ARYGSFW1187FB519B1'
3411,0,b'Hao Lai Hao Qu',b'Alex Fong',b'AREDCT51187B9A6DA6'
3412,2007,b'Real McKoy Feat. Busy Signal',b'Mavado',b'ARJ5FD21187FB43F12'
3413,0,b'This Train (Munk Edit)',b'Who Made Who',b'ARP72BU1187B99CD9A'
3414,1989,b'Knowledge Is King',b'Kool Moe Dee',b'ARH0Z131187B9B69E9'
3415,0,b'Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo',b'Solomon',b'AR323JD1187FB483D0'
3416,1999,b'Decir Adios',b'Carlos Ponce',b'ARB5S4L1187FB4AD20'
3417,2007,b'I Remember',b'Patrick Lamb',b'ARXOUML1187FB48ACB'
3418,2004,b'The Last Round',b'Amoral',b'ARDDWUI1187FB379F7'
3419,2009,"b""You've Never Been Right - (Live In Boston_ MA 2008)""",b'Melvins',b'AROLDZG1187FB50AFB'
3420,2009,b'When I Grow Up',b'Fever Ray',b'ARUYVDC12086C11D5C'
3421,2001,b'Somos Gitanos',b'Gipsy Kings',b'AR2UQQ51187B9AC816'
3422,0,b'Luv',b'Stan',b'ARDKSWK1187B99092B'
3423,0,b'Let Me Go Home Whiskey',b'Asleep At The Wheel',b'AR0CDSK1187FB52ED6'
3424,1989,b'Magdalaine',b'L.A. Guns',b'ARHONG11187FB3B120'
3425,0,b'Gaviota Traidora',b'Flor Silvestre',b'ARHFEBO11F50C4825A'
3426,1984,b'Sweet & Dandy',b'Toots & The Maytals',b'ARANIJI11F4C83EFD2'
3427,0,b'Better',b'Vivian',b'ARBQ5TQ1187B992B8A'
3428,0,b'Wichita Cathedral [live]',b'Butthole Surfers',b'ARPQ4Z01187FB3A736'
3429,1972,b'Piece Of My Heart',b'Janis Joplin',b'ARS86AJ1187B9B4225'
3430,0,b'Si Yo Tuviera',b'Los Brujos',b'ARE73DO1187B9B9DDE'
3431,0,b'Merzwaltz',b'Atom',b'ARROUEA1187FB4AA0F'
3432,1988,b'Hot Night Downtown',b'Charlie Peacock',b'ARUUXNF1187B98FB36'
3433,2005,b'No More Blues',b'Jimmy Wyble',b'ARN6EWN1187B9A4600'
3434,0,b'Ugly Like Me (Demo Version)',b'Die Symphony',b'AR08NXW1187B99526D'
3435,2004,b'Tootie Blues',b'Paul Geremia',b'ARZMWNY1187B99EBF1'
3436,0,b'II Allegro',b'Varios',b'ARCDLDD11F33E000A4'
3437,0,b'The Heretic Anthem (Live version) (Album Version)',b'Slipknot',b'AR0KBXO1187B996460'
3438,0,b'Insanity',b'S.U.P',b'ARWAPYC1187FB3FCAF'
3439,1990,b'Mr. Bozack',b'EPMD',b'ARSQDUN1187B98D7D7'
3440,2007,b'All Too Human',b'The Flies',b'ART35UC1187FB4CC25'
3441,0,b'Time Will Crawl (Extended Dance Mix)',b'David Bowie',b'ARJA1841187FB3A029'
3442,2002,b'Use Of A Weapon (Album Version)',b'Between The Buried And Me',b'AR7GUNF1187B990CCF'
3443,2009,b'Porn',b'Whitney Cummings',b'ARDUJZJ1252CCFA253'
3444,0,b'Razamataz',b'Bruce BecVar',b'AR00LNI1187FB444A5'
3445,0,b'Celebration',b'Vivian',b'ARBQ5TQ1187B992B8A'
3446,0,b'Gone But Not Forgotten',b'The Del McCoury Band',b'AR7KA5V1187FB44E6B'
3447,1980,"b""Why Don't You Spend The Night""",b'Ronnie Milsap',b'ARGIABO1187FB4B3B5'
3448,2000,b'Pushing Me Away (Album Version)',b'Linkin Park',b'ARQUMH41187B9AF699'
3449,0,b'Thank You Mama',b'The Jackson Southernaires',b'AREWQSE1187B9AEC6C'
3450,0,b'The Ultimate',b'The Roots',b'AR8RXRI1187FB4104B'
3451,0,b'In Place Of Love [edit]',b'Terminal 11 feat. b.b0Nd',b'ARVHJV91187B9B7C91'
3452,2010,b'Wigue',b'Dobet Gnahor\xc3\xa9',b'AR9YI7H1187B9960E3'
3453,2004,b'Sangre americana',b'Bacilos',b'ARPAAPH1187FB3601B'
3454,0,b'Hip Hug Her',b'Jimmy McGriff',b'ARGY96L1187FB410ED'
3455,0,b'Sabina',b'Sam Fan Thomas',b'AR41B9G1187B990D63'
3456,0,"b""Grin'in In Ya Face""",b'Smidi Beats',b'ARGKWSI11F50C488CC'
3457,0,"b""I'm Going Around In Circles""",b'Jimmy Witherspoon',b'AR6Y8JF1187B9BA1D5'
3458,2010,b'Stranger In My Room',b'Year Long Disaster',b'AR2AGLK1187B9AAAD0'
3459,0,b'Are We Mindless?',b'Headhunter',b'ARVD9M11187FB49291'
3460,2008,b'Of Myth And Men (Album Version)',b'Red I Flight',b'AR8J63I119B8668504'
3461,1991,b'Bubbles in My Beer',b'Bob Wills',b'AR9OLFX1187B9A5762'
3462,0,b'Playing the Role of God',b'Adrenaline',b'ARO4H5M1187FB4384D'
3463,2002,b'Be With Me',b'Mindy McCready',b'ARZL6CE1187FB3F264'
3464,2001,b'Special Someone',b'Geggy Tah',b'AR26XQ61187FB36CF3'
3465,0,"b""McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig)""",b'Seamus Egan',b'ARB06Z71187B99049A'
3466,1993,b'Strange Kinda Feeling (Take 4)',b'Elmore James',b'ART70HI1187B9A37BC'
3467,2004,b'Knowledge Of Self (Evol Intent Remix)',b'BT',b'AR035N21187FB3938E'
3468,2003,b'Right Now',b'Korn',b'ARMBTFC1187FB56343'
3469,0,b'Sex Will Sell',b'Faking David',b'ARBYBBY11F4C8458A8'
3470,0,b'Black Betty',b'Pat Travers',b'ARYCP7D1187B99516B'
3471,0,b'Jingle Bell Rock',b'Bobby Russell',b'AR4WS1U1187FB5B02E'
3472,0,"b""Mulin' Around""",b'Sugarman Three',b'ARBAUDK1187FB3BD7F'
3473,0,b'Hook Of Holland',b'Eric Burdon',b'ARSPQ0H1187B999944'
3474,1989,b'U Never Nu How Good U Had It',b'Lisa Lisa & Cult Jam (featuring Full Force)',b'ARSK4D11187B9BA046'
3475,0,b'Garden Of Eden',b'Donna The Buffalo',b'ARIRBO11187FB4B219'
3476,0,b'Swinging Down the Lane',b'Gisele MacKenzie',b'ARDPZFB1187B9A91C3'
3477,0,b'Chagall(OS)',b'Mei Chi Chiang',b'AR9HNKW1187FB57EC6'
3478,0,b'No Bad Oral Sex / Dick Dessert',b'Monique Marvez',b'AR3RNXB1187B98F0B4'
3479,1972,b'Gone Dead On You Blues',b'Blind Lemon Jefferson',b'ARE36MM1187B991E50'
3480,0,b'Sea Of Heartbreak',b'Zombina & The Skeletons',b'ARK9W051187FB4B783'
3481,1997,b'Obstacles in My Way',b'Walter Trout',b'ARUAKAN1187FB48204'
3482,2006,"b""Les chasseurs d'esclaves""",b'Gabriel Yared',b'AR9ILJF1187B9B80ED'
3483,2008,b'Ammunition',b'The Jane Shermans',b'ARMZJIZ1241B9CA2DB'
3484,2005,b'Got To Find My Little Woman',b'Blind Boy Fuller',b'ARUNYOW1187FB43F2A'
3485,2007,b'I Love This Town',b'Bon Jovi',b'ARDVZTE1187FB5A0A1'
3486,0,b'When The Sun Comes Out',b'Dancecore Allstars',b'ARFZDSJ1187FB494AB'
3487,1995,b'La Marca De Tus Labios',b'Sergio Dalma',b'ARRJFJ31187B9961EF'
3488,0,b'The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version)',b'Andy Griffith',b'AR4GP451187FB3F2BB'
3489,0,b'Miserere: XII. Ne Projicias',b'Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola',b'ARGAJDQ11F50C4EDDF'
3490,2009,b'Face Drop',b'Sean Kingston',b'AR9LJ9D1187FB4303D'
3491,0,b'You',b'Wonderland',b'ARU868Z1187FB47319'
3492,2006,b'Hollow Dream',b'M.I.K.E.',b'ARO7FES1187B9A59BE'
3493,1990,b'I Know Somethin (Bout You)',b'Alice In Chains',b'ARSW5F51187FB4CFC9'
3494,1999,b'Ego Trip by Nikki Giovanni',b'Blackalicious',b'ARTXGGI1187B9B3D58'
3495,0,b'Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version)',b'Bill & Gloria Gaither',b'ARBB58Y1187B9B621B'
3496,0,b'Lonely',b'Gyptian',b'AR3TITY1187B99E790'
3497,1960,b'Dedicated To The One I Love',b'The Shirelles',b'ARALP6I1187B989E27'
3498,1998,"b""That Blows My Mind (Slammin' and Way Out There!)""",b'The Gone Jackals',b'ARSF4161187B9B449F'
3499,2001,b'Gun Thirsty',b'Bounty Killer',b'ARMPQIE1187FB3D4EB'
3500,2009,b'Uptown',b'Camp Lo',b'ARXGASQ1187FB3C727'
3501,2009,b'Walking In Dub',b'Burning Spear',b'ARJ2PMY1187FB5B563'
3502,0,b'Hold me',b'Les Hou-Lops',b'ARRESZG1187B9A3FBF'
3503,1977,b'Collapsar',b'Brand X',b'ARDPTGD1187B9AD361'
3504,2006,b'Pranafestation',b'Desert Dwellers',b'ARWLJLY1187B9AD881'
3505,0,b'I believe',b'Casual',b'ARD7TVE1187B99BFB1'
3506,1999,b'Harlem Shuffle',b'Righteous Brothers',b'ARGS67J1187FB3FC1A'
3507,0,b'Step 2 It',b'Pinch feat. Rudey Lee',b'AROJ4RQ1187FB50102'
3508,2004,"b""Let's Get It Started""",b'Black Eyed Peas',b'ARTDQRC1187FB4EFD4'
3509,0,b'Sentimental Journey',b'The Merry Macs',b'ARXGICZ1187FB444DD'
3510,0,b'Sleeping My Day Away [Live]',b'D.A.D.',b'AR9OTFC11C8A415220'
3511,0,b'In The Name Of God (Gentle Revolution Album Version)',b'Scott Krippayne',b'AREXX3T1187B989950'
3512,2000,b'There Will Be Blood Tonight',b'Lizzy Borden',b'AR8FMEN1187FB4A657'
3513,2006,b'The Drop-Off',b'The Tragically Hip',b'ARUHYH21187B98BA89'
3514,0,b'Rebelion',b'Juanes',b'ARYN2M61187B995BD6'
3515,1975,b'Bubulina',b'Sui Generis',b'ARPNDSH1187B9B942F'
3516,0,b'Seis Perlas Cubanas',b'Orquesta Sublime',b'ARWGY6U1187B98B228'
3517,2000,b'Under The Palms',b'Photek',b'ARKQ6QN1187B9B016D'
3518,1999,b'Limosna De Amores',b'Isabel Pantoja',b'ARUK0W21187B995456'
3519,1996,b'Mi Alma Esta Enamorada',b'Bobby Pulido',b'AR6IJJ41187B98C872'
3520,2009,b'Immonumental',b'Flowin Immo et Les Freaqz',b'ARPTHEV123E29C17B3'
3521,2008,b'Superstar',b'BigElf',b'ARNR58F1187FB52FA9'
3522,1995,b'Tabloid Junkie',b'Michael Jackson',b'ARXPPEY1187FB51DF4'
3523,0,b'Pish Tash',b'Mish Mash',b'AROI96Z1187B9A5304'
3524,2004,b'Borrow Mine',b'Bebo Norman',b'AR3USQW1187FB4A90D'
3525,2006,b'Arnold Layne',b'David Gilmour Featuring Richard Wright',b'AR2W4T81187FB410A7'
3526,0,b'Running Sabotage',b'Johnny Pearson',b'AR2D0XK1187B98EC4A'
3527,1940,"b""Fixin' To Die Blues""",b'Bukka White',b'ARNEL2O1187FB4421A'
3528,1997,b'People Like New (LP Version)',b'Seven Mary Three',b'AR3FOK11187FB3F4EE'
3529,2002,b'Venice Queen (Album Version)',b'Red Hot Chili Peppers',b'ARE8GLF1187FB52532'
3530,2008,"b""It's Not Unusual""",b'Willie Bobo',b'AROUOZZ1187B9ABE51'
3531,0,"b""I Can't""",b'Foxy Brown / Total',b'ARDI88R1187B98DAB2'
3532,2008,b'Piranha',b'Bumblefoot',b'AR1ZZOW1187B99BA84'
3533,0,b'Strangerhood',b'Schizoid',b'AR3WMW01187B9921F7'
3534,0,b'Oute Mia Fora',b'Irini Merkouri',b'ARKEZNY1187B9B7F6C'
3535,0,b'Sublime Control',b':Blacks On :Blondes',b'ARWPHDF1242077F0B8'
3536,0,b'You Made The Difference To My Life (LP Version)',b'Ben E. King',b'ARISHTQ1187FB3E6F0'
3537,0,b'Meditations',b'Joanna Connor',b'AR1IY3B1187B98B384'
3538,1970,"b""Death Don't Have No Mercy""",b'Hot Tuna',b'AREOGMA1187B9908EF'
3539,0,b'Pus-Filled Carcass',b'Hemdale',b'ARI8GY11187B988DF4'
3540,0,b'The Legionnaire',b'K.T. Oslin',b'ARTYGL51187B98F9D3'
3541,1998,b'She Will Never Let Me Down',b'Toots & The Maytals',b'ARANIJI11F4C83EFD2'
3542,1998,b'Life',b'Cece Winans',b'AR2O3B51187B98CD94'
3543,0,b'Peace Prayer',b'Dhamika',b'ARWV4FQ11C8A42ABCE'
3544,0,b'Flash_ Crash and Thunder',b'The LeRoi Brothers',b'ARO08R311C8A414C15'
3545,1970,b'On The Boards',b'Taste',b'ARPH0O91187B99706D'
3546,2010,b'Evenfall',b'Dark Fortress',b'ARB4ZRM1187B993147'
3547,0,b'Represent',b'Deathstar',b'ARPINYO12454A2E4AB'
3548,2006,b'Fleeting sound',b'Time Factory',b'ARL47TY11C8A416938'
3549,0,b'Intro',b'The Germs',b'AR8W8DN1187FB35ED0'
3550,2006,b'Down On My Knees',b'Ayo',b'ARN03F71187FB4E3F4'
3551,0,b'No S\xc3\xa9  Lo Que Hacer',b'Los Aut\xc3\xa9nticos Decadentes',b'ART6QCS1187FB40CBD'
3552,0,b'Hoy',b'Emilio',b'ARMT23H1187B995083'
3553,2000,b'Confused',b'Deborah Coleman',b'ARQ6DNW1187FB4DF1D'
3554,1995,b'Supercuts',b'Rodney O & Joe Cooley',b'ARDQO721187FB3C6D9'
3555,0,b'All at sea',b'Richard Walters',b'AR45GMQ1187FB466DA'
3556,2007,b'Port now!',b'Sirka Ragnar',b'ARPYTUA1257509E91A'
3557,1995,b'Waheera',b'Arturo Sandoval',b'ARNITNO1187FB555D3'
3558,0,b'Dal labbro il canto',b'Ram\xc3\xb3n Vargas',b'ARUKJUP12086C14589'
3559,0,b'The All-Ireland',b'Christie Hennessy',b'AR3U3G01187FB58BA7'
3560,0,b'You Are Always On My Mind',b'Barbara Jones',b'ARVMOTP1187B99720F'
3561,0,b'Dreidel_ Dreidel_ Dreidel_ Dreidel!',b'Schoolyard Heroes',b'AR2OPWW1187B9A5057'
3562,0,b'Explode (Instrumental)',b'The Hit Factory',b'ARYHTYH11EBCD7C884'
3563,2004,"b""Annie's Angle""",b'Mando Diao',b'ARR6MOS1187B994C51'
3564,0,b'Caray! (con Loquillo_ directo Enjoy 07)',b'Jaime Urrutia',b'ARIP54S1187FB53259'
3565,0,b'Please Come Home For Christmas**',b'Southside Johnny Lyon',b'ARHKMWZ1187B99C002'
3566,1999,"b""Father John Macleod's Jig""",b'Natalie MacMaster',b'AR1XUYS1187B9A44D7'
3567,0,b'Cutting Edge',b'The Cutting Edge',b'ARSDFYB11F50C4F736'
3568,0,b'Zuo Li Bu An',b'Tanya Chua',b'AR9JJ761187B9AF496'
3569,1989,b'Please Listen To My Demo',b'EPMD',b'ARSQDUN1187B98D7D7'
3570,2000,b'Lo and Beholden',b'Patti Smith',b'ARXPDRB1187B9AD0B1'
3571,1999,b'Garbage Dump',b'GG Allin',b'ARA7WV51187FB532B0'
3572,1996,b'Bolivian Surf',b'Bersuit Vergarabat',b'AR02YGA1187B9B8AC4'
3573,2005,b'I See You',b'Grayson Capps',b'AREP0H61187FB443CF'
3574,0,b'And This Too Shall Pass',b'Stefon Harris',b'AR6MIU31187B994603'
3575,0,b'Trouble in Mind',b'Rick Ross',b'ARNAIMI1187FB5733C'
3576,0,b'Cuycha',b'Jorge Alfano',b'AREBCAO1187B994183'
3577,0,b'Abstracto',b'Catupecu Machu',b'ARAI2ZO1187B9A0536'
3578,0,b'Lo',b'Brice Kapel',b'ARSKZAQ1269FCD50EF'
3579,0,b'In His Name',b'White Heart',b'ARCCRTI11F4C845308'
3580,0,b'Calla',b'Mazz',b'ARDWS2V1187B99AED0'
3581,2004,b'Preparation',b'Vangelis',b'ARMPRI31187FB4F7D9'
3582,0,b'Ugly MF',b'Asure',b'ARUQZUY1241B9CEB3E'
3583,0,b'Quiere Novio',b'D.A.R.',b'AR797VK1187B989DDE'
3584,1992,b'Dr. Bernice',b'Cracker',b'ARWD82K1187B98CFF2'
3585,2002,b'How Many More Years (LP Version)',b'John Hammond',b'ARYQQSV1252CCF982A'
3586,0,b'From the East',b'Charles Williams',b'ARELA4P1187B991507'
3587,0,b'Anvi Viv?',b'Patrick St-Eloi',b'ARJQ8WU1187FB37FCD'
3588,0,b'Where Are You',b'Abbott & Chambers',b'ARXWBOL11E2835E5BB'
3589,0,b'Walking in Faith_ Reprise',b'Danny Wright',b'AR1W3MA1187B99E6D8'
3590,1983,b'Bad Influence',b'The Robert Cray Band',b'AR8AVU31187FB42175'
3591,2006,b'Knight -> King 4',b'Pagan Wanderer Lu',b'ARN4IYF1187FB49D76'
3592,0,b'Linda mariposa',b'Alfredo Guti\xc3\xa9rrez',b'ARARFT81187FB41EEA'
3593,1973,"b""Quand j'improvise sur mon piano""",b'Jacques Higelin',b'ARGR7431187FB3F3FB'
3594,1987,b'How Ya Like Me Now',b'Kool Moe Dee',b'ARH0Z131187B9B69E9'
3595,2000,b'Nostradamus',b'Eduardo Dusek',b'AR0FQ071187B9ACEC0'
3596,1986,b'Como Boomerang',b'Juan Carlos Baglietto',b'ARJRQL51187FB541AB'
3597,1994,b'Lemons_ For Kevin',b'Alternative TV',b'ARE13NK1187FB4CF92'
3598,1998,b'Tha Stand',b'Bad Azz',b'AREB22L1187B9A4BCE'
3599,0,b'Ihmisen Lento',b'Indica',b'AR4G2AQ1187FB59D5B'
3600,0,b'Up On The Roof (LP Version)',b'Little Eva',b'ARRVGAX1187FB4D745'
3601,0,b'Sera Cuestion De Conversar',b'Leonardo Favio',b'ARDAXCG1187B9942B1'
3602,0,b'Down South',b'Sophie Tucker',b'AR3EABF1187B98AD35'
3603,0,b'I Say No',b'Mighty Diamonds',b'ARPTJHV11F4C83EF53'
3604,1991,b'The Tarnished Angels (remastered)',b'Fehlfarben',b'ARHJMEF1187FB415AE'
3605,0,b'Man Man',b'Jacky Cheung',b'ARN3X4T1187B99EA39'
3606,2004,b'From The Ritz To The Rubble',b'Arctic Monkeys',b'ARM0P6Z1187FB4D466'
3607,0,b'Panama (Album Version)',b'Van Halen',b'ARNLO5S1187B9B80CC'
3608,0,b'Sporting Life Blues (Album Version)',b'J.J. Cale & Eric Clapton',b'AR93D4D1187FB3ACAD'
3609,2007,b'My Friend the Blind',b'Workhorse',b'ARWUK9L11C8A42C37B'
3610,0,b'Dirty Dancer  (LP Version)',b'MICHAEL WHITE',b'ARNYDR91187FB542BF'
3611,0,b'Always And Forever (Bff)  (Power Album Version)',b'Raze',b'ARI4NXX1187FB59DF2'
3612,0,b'Revival In The Land (Album)',b'The Nelons',b'ARSVRVA1187B99228A'
3613,0,b'Ali Ba Ba',b'Jackie Edwards',b'ARIHI8H1187B9B0058'
3614,0,"b""I'm So Happy Now (Single Version)""",b'The Rascals',b'ARSYOWS1187FB41157'
3615,2004,b'In My Dreams',b'Lionel Richie',b'ARIK43K1187B9AE54C'
3616,0,b'Ti Patheno',b'Yiannis Tassios',b'ARPWMGF1269FB25878'
3617,1983,b'Arabian Night',b'The Monroes',b'ARY7DVZ1187FB58433'
3618,0,b'Alter Mann',b'Der Plan',b'ARE08BN1187B98FCA3'
3619,0,b'You Are!',b'Christian Quast',b'ARM86R71187FB4CBB4'
3620,0,b'Get F#%ked Up',b'Chapta_ Stage McCloud_ SupaStarr & Tony Manshino',b'ARZYP6O1187B9892E7'
3621,0,b'On My Own (LP Version)',b'Debra Laws',b'ARYCKB61187B998E70'
3622,2000,b'Why_ Now Baby?',b'Red Stick Ramblers',b'ARCH7RE1187FB5B1B9'
3623,1981,b'Halloween II',b'The Misfits',b'ARA1UU51187FB5A70B'
3624,1994,b'Festival Of Love',b'Gene Chandler',b'ARYBUAO1187FB3F4EB'
3625,2009,b'Gullveig',b'Black Messiah',b'ARH24021187FB4DEA1'
3626,2004,b'Motorcycle girl',b'Eric Burdon',b'ARSPQ0H1187B999944'
3627,2001,b'Reckoning (Album Version)',b'unloco',b'ARXHWL31187FB476F4'
3628,0,b'You Were On The Right Street',b'Little Milton',b'AR7AOEJ1187FB3D279'
3629,0,b'I Wouldnt Change A Thing',b'Bobby Vee',b'ARBUHDB1187FB3E72C'
3630,2005,b'El Gallo Y La Vaca',b'Richie Ray & Bobby Cruz',b'ARSZVAK1187FB4A9F0'
3631,0,b'To Diazigio',b'Vaggelis Perpiniadis',b'ARZXTUO12509411DAE'
3632,2007,b'Sixth of June',b'It Dies Today',b'ARJGQJD1187B997A00'
3633,0,b'Goofus',b'Les Paul_ Mary Ford',b'ARZNQEM11F4C83B660'
3634,0,b'Flowers On The Wall',b'Herb Alpert And The Tijuana Brass',b'ARJUNZD1187B9A5DAE'
3635,0,b'Fall In Love',b'Glen Ricks',b'ARTWNNQ1187B9A15BC'
3636,0,b'Les Corps Glorieux (7 Visions De La Vie Des Ressuscit\xc3\xa9s) (1939) : VII Le Myst\xc3\xa8re De La Sainte-Trinit\xc3\xa9',b'Olivier Messiaen',b'AR342K51187B98B571'
3637,0,"b""Travellin' On""",b'Charlie Byrd Trio',b'AR137UW1187B98CCBA'
3638,2010,b'Second Chances feat. Bilal & Darien Brockington',b'Little Brother',b'ARF3FBD1187FB40B90'
3639,2009,b'Family Galaxy',b'Tim Exile',b'AR8U8G41187B9A833B'
